000032.SZ, 深桑达A, 2009, 0.1700
000032.SZ, 深桑达A, 2010, 0.1230
000032.SZ, 深桑达A, 2011, 0.1170
000032.SZ, 深桑达A, 2012, 0.7700
000032.SZ, 深桑达A, 2013, 0.0400
000032.SZ, 深桑达A, 2014, 0.0900
000032.SZ, 深桑达A, 2015, 0.1600

000034.SZ, 神州数码, 2000, 0.8700
000034.SZ, 神州数码, 2001, 0.1400
000034.SZ, 神州数码, 2002, -0.3090
000034.SZ, 神州数码, 2003, 
000034.SZ, 神州数码, 2004, -1.6300
000034.SZ, 神州数码, 2005, 
000034.SZ, 神州数码, 2006, -0.3900
000034.SZ, 神州数码, 2007, -0.6900
000034.SZ, 神州数码, 2008, -0.7200
000034.SZ, 神州数码, 2009, 0.3700
000034.SZ, 神州数码, 2010, 1.3900
000034.SZ, 神州数码, 2011, 0.0500
000034.SZ, 神州数码, 2012, 0.0100
000034.SZ, 神州数码, 2013, 0.0500
000034.SZ, 神州数码, 2014, 0.1700
000034.SZ, 神州数码, 2015, 0.0600

000035.SZ, 中国天楹, 2000, 0.3900
000035.SZ, 中国天楹, 2001, 0.4469
000035.SZ, 中国天楹, 2002, 0.5392
000035.SZ, 中国天楹, 2003, 0.3500
000035.SZ, 中国天楹, 2004, -13.1100
000035.SZ, 中国天楹, 2005, -1.1800
000035.SZ, 中国天楹, 2006, 0.2000
000035.SZ, 中国天楹, 2007, 0.7900
000035.SZ, 中国天楹, 2008, -0.0700
000035.SZ, 中国天楹, 2009, -0.1200
000035.SZ, 中国天楹, 2010, 0.3100
000035.SZ, 中国天楹, 2011, -0.1500
000035.SZ, 中国天楹, 2012, -3.3700
000035.SZ, 中国天楹, 2013, 5.9900
000035.SZ, 中国天楹, 2014, 0.3500
000035.SZ, 中国天楹, 2015, 0.3700

000036.SZ, 华联控股, 2000, 0.2600
000036.SZ, 华联控股, 2001, 0.3500
000036.SZ, 华联控股, 2002, 0.3800
000036.SZ, 华联控股, 2003, 0.0900
000036.SZ, 华联控股, 2004, 0.0600
000036.SZ, 华联控股, 2005, 0.0100
000036.SZ, 华联控股, 2006, 0.1732
000036.SZ, 华联控股, 2007, -0.3400
000036.SZ, 华联控股, 2008, -0.3582
000036.SZ, 华联控股, 2009, 0.2505
000036.SZ, 华联控股, 2010, 0.2053
000036.SZ, 华联控股, 2011, 0.0618
000036.SZ, 华联控股, 2012, 0.0525
000036.SZ, 华联控股, 2013, 0.0710
000036.SZ, 华联控股, 2014, 0.0306
000036.SZ, 华联控股, 2015, 0.0617

000038.SZ, 深大通, 2000, 0.0460
000038.SZ, 深大通, 2001, 0.0718
000038.SZ, 深大通, 2002, 0.1270
000038.SZ, 深大通, 2003, 0.0950
000038.SZ, 深大通, 2004, -0.0740
000038.SZ, 深大通, 2005, -0.5560
000038.SZ, 深大通, 2006, -1.8900
000038.SZ, 深大通, 2007, 0.1780
000038.SZ, 深大通, 2008, 2.0800
000038.SZ, 深大通, 2009, 0.2200
000038.SZ, 深大通, 2010, 0.2776
000038.SZ, 深大通, 2011, 0.0217
000038.SZ, 深大通, 2012, 0.0216
000038.SZ, 深大通, 2013, 0.0210
000038.SZ, 深大通, 2014, -0.5100
000038.SZ, 深大通, 2015, 0.0620

000039.SZ, 中集集团, 2000, 1.3579
000039.SZ, 中集集团, 2001, 1.5961
000039.SZ, 中集集团, 2002, 0.9100
000039.SZ, 中集集团, 2003, 1.3100
000039.SZ, 中集集团, 2004, 2.7100
000039.SZ, 中集集团, 2005, 1.5900
000039.SZ, 中集集团, 2006, 1.0600
000039.SZ, 中集集团, 2007, 1.1900
000039.SZ, 中集集团, 2008, 0.5300
000039.SZ, 中集集团, 2009, 0.3600
000039.SZ, 中集集团, 2010, 1.1300
000039.SZ, 中集集团, 2011, 1.3900
000039.SZ, 中集集团, 2012, 0.7300
000039.SZ, 中集集团, 2013, 0.8200
000039.SZ, 中集集团, 2014, 0.9300
000039.SZ, 中集集团, 2015, 0.7200

000040.SZ, 东旭蓝天, 2000, 0.0250
000040.SZ, 东旭蓝天, 2001, -0.2670
000040.SZ, 东旭蓝天, 2002, -0.5240
