45, bilibili周末放映室，《风中奇缘》《你眼中的世界》《刀锋战士》, //www.bilibili.com/topic/731.html?from=search&seid=3904656342634097606
40, bilibili周末放映室 第40期，《七宗罪》《辛普森一家》《如月疑云》, //www.bilibili.com/topic/695.html?from=search&seid=3904656342634097606
25, bilibili周末放映室 第25期，《蝙蝠侠：黑暗骑士》《圈套剧场版4：最后的舞台》《猫鼠游戏》, //www.bilibili.com/topic/569.html?from=search&seid=3904656342634097606
23, bilibili周末放映室 第23期，《十二猴子》《温暖的尸体》《伸冤人》, //www.bilibili.com/topic/559.html?from=search&seid=3904656342634097606
39, bilibili周末放映室，《花木兰》《K星异客》《喜剧之王》, //www.bilibili.com/topic/687.html?from=search&seid=3904656342634097606
33, bilibili周末放映室 第33期，《横道世之介》《生命之书》《赎罪》, //www.bilibili.com/topic/624.html?from=search&seid=3904656342634097606
21, bilibili周末放映室第21期，本期电影《吸血鬼的生活》、《水果硬糖》、《自杀专卖店》, //www.bilibili.com/topic/550.html?from=search&seid=3904656342634097606
47, bilibili周末放映室，《杀死比尔》《花与爱丽丝》《十一罗汉》, //www.bilibili.com/topic/748.html?from=search&seid=3904656342634097606
38, bilibili周末放映室 第38期，《致命魔术》《月球》《星际宝贝》, //www.bilibili.com/topic/676.html?from=search&seid=3904656342634097606
36, bilibili周末放映室 第36期，《南极料理人》《通灵男孩诺曼》《鬼夫》, //www.bilibili.com/topic/654.html?from=search&seid=3904656342634097606
18, bilibili周末放映室第18期，本期电影：恐怖《第六感》，爱情《情书》，科幻《我，机器人》。, //www.bilibili.com/topic/535.html?from=search&seid=11793568828193569897
37, bilibili周末放映室 第37期，《热血高校》《美食、祈祷和恋爱》《终极细胞战》, //www.bilibili.com/topic/666.html?from=search&seid=11793568828193569897
34, bilibili周末放映室 第34期，《怪兽电力公司》《美丽心灵》《死神的精度》, //www.bilibili.com/topic/636.html?from=search&seid=11793568828193569897
12, bilibili周末放映室（第12期）, //www.bilibili.com/topic/509.html?from=search&seid=11793568828193569897
17, bilibili周末放映室第17期，本期电影：悬疑《囚徒》、爱情《怦然心动》，剧情《触不可及》, //www.bilibili.com/topic/530.html?from=search&seid=11793568828193569897
16, bilibili周末放映室第16期，本期推荐电影剧情《本杰明巴顿奇事》、恐怖《死神的十字路口》和喜剧《天使爱美丽》(ง •̀_•́)ง, //www.bilibili.com/topic/524.html?from=search&seid=11793568828193569897
24, bilibili周末放映室 第24期，《异次元骇客》《伊甸湖》《机械心》, //www.bilibili.com/topic/564.html?from=search&seid=11793568828193569897
53, bilibili周末放映室，《导盲犬小Q》《雷蒙·斯尼奇的不幸历险》《壁花少年》, //www.bilibili.com/topic/804.html?from=search&seid=11793568828193569897
15, bilibili周末放映室第15，本期电影：惊悚《禁闭岛》、科幻《时空恋旅人》和剧情《教父》(^o^)/~, //www.bilibili.com/topic/520.html?from=search&seid=11793568828193569897
13, bilibili周末放映室（第13期）, //www.bilibili.com/topic/513.html?from=search&seid=11793568828193569897
11, bilibili周末放映室（第11期）, //www.bilibili.com/topic/505.html?from=search&seid=11793568828193569897
14, bilibili周末放映室（第14期） ，本期推荐电影：《记忆碎片》、《鬼妈妈》、《地狱神探》。, //www.bilibili.com/topic/517.html?from=search&seid=11793568828193569897
1, 又见面啦！本周为大家推荐的三部影片是《有关时间旅行的热门问题》、《孤儿怨》、《布达佩斯大饭店》&gt;w&lt;, //www.bilibili.com/topic/466.html?from=search&seid=11793568828193569897
10, 嗨~周末又到来啦，本周为大家推荐的三部是《黑天鹅》、《彗星来的那一夜》、《海上钢琴师》。, //www.bilibili.com/topic/501.html?from=search&seid=11793568828193569897
9, 呐！又来啦=w=本周为大家推荐的三部影片是《理发师陶德》、《忠犬八公的故事》、《冒牌天神》。, //www.bilibili.com/topic/498.html?from=search&seid=11793568828193569897
4, 又见面啦，一周又过去啦~(///∇///)本周为大家推荐的三部影片是《查理和巧克力工厂》、《妈妈》、《人工智能》。, //www.bilibili.com/topic/477.html?from=search&seid=11793568828193569897
5, 一周怎么辣么快呀~(=￣ω￣=)本周为大家推荐的三部影片是《遗愿清单》、《弗兰克》、《林中小屋》。, //www.bilibili.com/topic/482.html?from=search&seid=11793568828193569897
8, 又见面啦，(///∇///)本周为大家推荐的三部影片是《肖申克的救赎》、《极度深寒》、《银河系漫游指南》。, //www.bilibili.com/topic/495.html?from=search&seid=11793568828193569897
6, 咻~的周末又来啦~本周为大家推荐的三部影片是《穿靴子的猫》、《她》、《恐怖游轮》。, //www.bilibili.com/topic/484.html?from=search&seid=11793568828193569897
101, 周末放映室 第101期，里约奥运会开幕，一起为奥运加油 (≧▽≦)/, //www.bilibili.com/topic/1422.html?from=search&seid=11793568828193569897
55, bilibili周末放映室，《钢琴家》《魔法奇缘》《惊声尖叫》《猛鬼街》《巴黎，我爱你》，纪念恐怖教父韦斯·克雷文, //www.bilibili.com/topic/818.html?from=search&seid=1712512540900825508
62, 周末放映室 第62期万圣节特别篇，《僵尸来袭》《生人勿进》《格林兄弟》《鬼来电》《克里蒂，童话的小屋》, //www.bilibili.com/topic/875.html?from=search&seid=1712512540900825508
7, 嗨~又来啦~本周第七期正值国庆，为大家特别推荐了5部作品，《浪客剑心》、《死寂》、《潘神的迷宫》、《守望者》、《我是传奇》w, //www.bilibili.com/topic/492.html?from=search&seid=1712512540900825508
26, bilibili周末放映室 第26期情人节特别篇，《两小无猜》《和莎莫的500天》《附注我爱你》《消失的爱人》《僵尸新娘》, //www.bilibili.com/topic/572.html?from=search&seid=1712512540900825508
103, 周末放映室第103期复古季~~~《十诫》，《摩登时代》，四部优秀的短片和混剪~, //www.bilibili.com/topic/1460.html?from=search&seid=1712512540900825508
102, 周末放映室第102期复古季来啦~~~《罗马假日》，《惊魂记》，四部优秀的短片和混剪~, //www.bilibili.com/topic/1440.html?from=search&seid=1712512540900825508
